,movie_id,movie_title,mpaa_rating,runtime,genre,star_rating,gross_revenue,budget
7374,tt4470288,Abnormal Attraction,Not Rated,107 min,"Adventure, Comedy, Fantasy",6.3,0,200000
7375,tt2124959,Altered Minds,TV-14,106 min,"Drama, Thriller",5.9,0,0
7376,tt5582876,In the Name of Ben Hur,Not Rated,89 min,Action,2.7,0,0
7377,tt6353036,Murderous Trance,NaN,102 min,Thriller,5.3,0,3500000
7378,tt1839642,The Face of Love,PG-13,92 min,"Drama, Mystery, Romance",6.2,350006,4000000
7379,tt6740154,Find Me,NaN,104 min,Drama,6.1,0,0
7380,tt8522820,The Warden,NaN,100 min,"Drama, Mystery, Romance",7.4,0,0
7381,tt4465538,Juveniles,Not Rated,88 min,Drama,5.9,0,0
7382,tt4881430,Strip Club Massacre,NaN,100 min,"Horror, Thriller",6.3,0,0
7383,tt7765910,Aravindha Sametha,Not Rated,162 min,"Action, Drama",7.7,0,0
7384,tt2772092,Antisocial,R,90 min,"Horror, Sci-Fi, Thriller",4.5,0,0
7385,tt4475992,Belly of the Bulldog,Not Rated,88 min,"Action, Horror, Mystery",3.2,0,0
7386,tt8483296,Sense8: The Series Finale Official Trailer,NaN,151 min,"Drama, Sci-Fi",8.8,,
7387,tt4287348,Isolation,R,86 min,"Action, Thriller",4.6,0,2000000
7388,tt1316616,There Be Dragons,PG-13,122 min,"Biography, Drama, War",5.8,0,0
7389,tt6487174,Simon's Got a Gift,NaN,103 min,"Family, Romance, Sci-Fi",7.2,0,0
7390,tt4731008,The Wild Life,PG,91 min,"Animation, Adventure, Comedy",5.4,3342697,13500000
7391,tt2114461,Authors Anonymous,PG-13,92 min,Comedy,4.3,0,0
7392,tt4114744,Unutursam Fisilda,NaN,118 min,"Drama, Music, Romance",7.5,0,0
7393,tt3394420,Ulidavaru Kandanthe,Not Rated,154 min,"Crime, Drama, Thriller",8.4,0,0
7394,tt3717192,Godless,Unrated,82 min,"Drama, Family",5.5,0,0
7395,tt5817456,Close Calls,Unrated,128 min,"Horror, Thriller",4.9,0,350000
7396,tt6155456,Juanita,TV-MA,90 min,Drama,6.0,0,0
7397,tt7656570,Legal Action,NaN,89 min,"Action, Western",6.1,0,0
7398,tt1474889,The Freebie,R,78 min,"Comedy, Drama",5.1,0,0
7399,tt11191124,Primal: Tales of Savagery,Not Rated,85 min,"Animation, Action, Adventure",8.7,,
7400,tt4902904,The Resurrection of Gavin Stone,PG,91 min,"Comedy, Drama, Family",6.1,0,2000000
7401,tt9251748,Parallel World Love Story,NaN,108 min,"Mystery, Romance",5.6,0,0
7402,tt2066176,Any Day Now,R,98 min,Drama,7.5,0,0
7403,tt8365002,Run,NaN,78 min,Drama,7.0,0,1700000
7404,tt1901040,Wrong,Not Rated,94 min,"Comedy, Mystery",6.3,0,0
7405,tt7210426,Sauver ou périr,NaN,116 min,Drama,7.1,0,0
7406,tt1730687,Darling Companion,PG-13,103 min,"Comedy, Drama, Romance",5.1,0,0
7407,tt4532446,Driftwood,NaN,75 min,"Drama, Sci-Fi, Thriller",5.1,0,0
7408,tt2929890,L'homme qu'on aimait trop,R,116 min,"Crime, Drama",6.1,0,0
7409,tt9430780,Bell Bottom,NaN,130 min,"Comedy, Thriller",8.7,0,0
7410,tt3417854,Pocket Listing,R,92 min,"Comedy, Crime, Thriller",7.4,0,0
7411,tt5361326,The Ninth Passenger,R,93 min,"Action, Comedy, Horror",3.0,0,0
7412,tt2436452,Exhibition,Not Rated,104 min,Drama,5.8,0,0
7413,tt11454170,Start-Up,NaN,102 min,Drama,5.6,0,0
7414,tt2129860,60 Seconds of Solitude in Year Zero,NaN,60 min,Drama,5.8,0,0
7415,tt1906518,Yes or No: Yaak Rak Gaw Rak Loey,NaN,102 min,"Comedy, Romance",6.8,0,0
7416,tt2070776,Populaire,R,111 min,"Comedy, Romance, Sport",6.9,0,0
7417,tt1618447,Un amour de jeunesse,Not Rated,110 min,"Drama, Romance",6.6,0,4500000
7418,tt5057982,Di san zhong ai qing,NaN,113 min,"Drama, Romance",5.4,0,0
7419,tt1633217,La Melodie,NaN,102 min,"Comedy, Drama, Music",6.5,0,0
7420,tt7126710,Triggered,Not Rated,114 min,"Comedy, Horror, Thriller",6.0,0,0
7421,tt6131712,Kuso,Not Rated,94 min,"Animation, Comedy, Drama",5.0,0,0
7422,tt7068878,Urban Country,TV-PG,88 min,"Comedy, Drama, Family",4.7,0,0
7423,tt3417756,Musarañas,Not Rated,91 min,"Drama, Horror, Thriller",6.7,0,0
7424,tt2787570,Den allvarsamma leken,NaN,115 min,"Drama, Romance",6.4,0,0
7425,tt8170902,Qué León,PG-13,93 min,"Comedy, Romance",6.1,0,0
7426,tt2905772,Sen Aydinlatirsin Geceyi,NaN,107 min,"Drama, Fantasy, Romance",7.9,0,0
7427,tt10703752,Balloon,NaN,102 min,Drama,6.8,0,0
7428,tt5255524,Traded,Not Rated,98 min,"Action, Western",5.1,0,0
7429,tt6175486,Demons,Not Rated,105 min,Horror,6.2,0,0
7430,tt2088888,SafeWord,Not Rated,79 min,"Horror, Thriller",3.4,0,0
7431,tt1183911,Mr. Nice,NaN,121 min,"Biography, Comedy, Crime",6.4,850994,0
7432,tt6904062,Ri-eol,NaN,137 min,Action,4.8,0,0
7433,tt2989350,Dare to Be Wild,TV-PG,100 min,"Biography, Drama, Romance",6.4,0,0
7434,tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,R,80 min,Comedy,2.5,0,3000000
7435,tt10151260,Welad Rizk 2,NaN,103 min,"Action, Comedy, Crime",7.3,0,0
7436,tt3756046,The Bloom of Yesterday,NaN,125 min,"Comedy, Drama, Romance",6.6,0,0
7437,tt1268987,Operation: Endgame,R,87 min,"Action, Comedy",4.9,0,0
7438,tt1883121,404: Error Not Found,Not Rated,121 min,"Drama, Mystery, Thriller",7.2,0,0
7439,tt9005662,Excursion,NaN,85 min,"Mystery, Sci-Fi, Thriller",7.2,0,0
7440,tt3067274,The Editor,Not Rated,95 min,"Comedy, Crime, Horror",6.1,0,0
7441,tt3194388,Six Hot Chicks in a Warehouse,NaN,93 min,"Action, Comedy, Horror",2.1,0,0
7442,tt2106529,Lust for Love,Not Rated,85 min,"Comedy, Romance",5.7,0,0
7443,tt3280916,The Atticus Institute,Not Rated,83 min,Horror,5.5,0,0
7444,tt2318405,Belyy tigr,Not Rated,104 min,"Action, Adventure, Fantasy",6.1,7200000,11000000
7445,tt1396523,Revenge of the Green Dragons,R,94 min,"Action, Crime, Drama",5.3,0,5000000
7446,tt6728390,Gekijouban Kuroko no basuke: Last Game,NaN,91 min,"Animation, Drama, Sport",7.9,0,0
7447,tt8134358,Magari,NaN,104 min,Drama,6.4,0,0
7448,tt1540400,Bonded by Blood,NaN,96 min,"Crime, Drama, Thriller",5.5,0,0
7449,tt5617898,This Is Us,NaN,90 min,Drama,8.4,0,0
7450,tt4412528,Two Lovers and a Bear,R,96 min,"Adventure, Drama, Romance",6.1,0,0
7451,tt5002394,Ilegitim,NaN,89 min,Drama,6.9,0,0
7452,tt7217298,Reinos,NaN,81 min,Drama,5.1,0,0
7453,tt8426854,Jalebi,Not Rated,112 min,"Drama, Romance",6.3,0,0
7454,tt8669356,Jeanne,NaN,137 min,Drama,5.7,0,0
7455,tt8726116,Huan tu,NaN,95 min,"Drama, Mystery",6.3,0,0
7456,tt2268573,Stranded,Not Rated,84 min,"Horror, Sci-Fi",3.5,0,0
7457,tt7498092,Ellipse,NaN,76 min,Sci-Fi,2.5,0,0
7458,tt8587142,X&Y,NaN,112 min,Drama,6.0,0,0
7459,tt5735464,Master,Not Rated,143 min,"Action, Crime",6.6,0,0
7460,tt5471184,Jeongsa,NaN,92 min,"Drama, Romance",5.7,0,0
7461,tt1609168,Vinnaithaandi Varuvaayaa,PG-13,157 min,"Drama, Romance",8.0,12000000,3000000
7462,tt2597242,At the Devil's Door,Not Rated,91 min,Horror,4.8,0,0
7463,tt3778010,Dead Awake,Not Rated,99 min,"Horror, Thriller",4.6,0,0
7464,tt5792472,Take the 10,NaN,80 min,Comedy,4.8,0,0
7465,tt3908826,Deadly Crush,NaN,85 min,"Horror, Thriller",6.3,0,0
7466,tt8179944,This Is Our Home,NaN,73 min,"Horror, Romance",3.3,0,0
7467,tt5081606,Deuces,TV-MA,87 min,"Action, Crime, Drama",5.9,0,0
7468,tt7493366,Halloween Pussy Trap Kill! Kill!,Not Rated,86 min,"Crime, Horror, Musical",3.2,0,0
7469,tt4991112,They Remain,TV-MA,102 min,Thriller,4.2,0,0
7470,tt4359416,Taxi,Not Rated,82 min,"Comedy, Drama",7.3,0,0
7471,tt3302654,Jane Wants a Boyfriend,R,101 min,"Comedy, Drama, Romance",6.8,0,0
7472,tt3032282,Eden,R,90 min,"Drama, Thriller",4.7,0,2300000
7473,tt8987922,Dachra,NaN,113 min,Horror,6.9,0,0
7474,tt5913968,Porcupine Lake,NaN,85 min,"Drama, Romance",5.4,0,0
7475,tt3469244,Phantom,Not Rated,136 min,"Action, Drama, Thriller",5.9,0,0
7476,tt4575930,Custody,TV-14,104 min,Drama,6.4,0,0
7477,tt2988852,The Scarehouse,Not Rated,78 min,"Crime, Horror, Thriller",4.5,0,0
7478,tt8887846,The King and I,NaN,160 min,"Drama, Musical, Romance",8.2,0,0
7479,tt3921314,Mohammad Rasoolollah,NaN,162 min,"Biography, Drama, History",7.6,0,50000000
7480,tt10968812,Losing Lerato,NaN,NaN,Drama,7.7,,
7481,tt6398360,Love's Last Resort,Unrated,86 min,"Comedy, Drama, Romance",5.4,0,0
7482,tt6261048,"Love, Kennedy",PG,92 min,Drama,6.4,0,0
7483,tt6466058,Ask for Jane,NaN,108 min,"Drama, History",5.1,0,0
7484,tt3687304,The Driftless Area,R,95 min,"Crime, Drama",5.3,0,0
7485,tt4157058,Mihkel,NaN,100 min,"Biography, Crime, Drama",6.6,0,0
7486,tt2082262,En gång i Phuket,NaN,105 min,"Comedy, Romance",5.7,0,0
7487,tt2191888,Proxy,Not Rated,120 min,"Drama, Horror, Thriller",5.7,0,0
7488,tt8635064,Mayfair,NaN,91 min,"Action, Crime, Drama",6.2,0,0
7489,tt6213284,I Am Not A Witch,NaN,93 min,Drama,6.9,0,0
7490,tt7304802,Legado en los huesos,NaN,119 min,"Crime, Thriller",6.6,0,0
7491,tt6892206,Naples in Veils,NaN,113 min,"Drama, Mystery, Romance",5.9,0,0
7492,tt2796678,The Opposite Sex,Not Rated,97 min,Comedy,4.5,45000,3300000
7493,tt6623390,The House of Violent Desire,NaN,117 min,"Horror, Mystery, Thriller",3.1,0,0
7494,tt3503840,Absolution,R,96 min,"Action, Adventure, Crime",4.5,0,0
7495,tt8092586,Abuelos,NaN,98 min,"Comedy, Drama",6.1,0,0
7496,tt10925838,A Beauty & The Beast Christmas,TV-G,90 min,"Comedy, Drama, Romance",5.1,0,0
7497,tt5113086,Little Dead Rotting Hood,Unrated,88 min,Horror,3.5,0,0
7498,tt5711672,Getting Grace,PG-13,112 min,"Comedy, Drama",7.3,0,0
7499,tt6525952,Enemy Within,TV-14,109 min,"Action, Drama, History",4.4,0,0
7500,tt9822706,Wet Season,NaN,103 min,Drama,6.9,0,0
7501,tt1712573,Strapped,Not Rated,95 min,"Drama, Romance",6.7,0,0
7502,tt2290828,Road to Ninja: Naruto the Movie,TV-14,110 min,"Animation, Action, Adventure",7.7,17322136,0
7503,tt6921496,A Bluebird in My Heart,Not Rated,85 min,Drama,6.2,0,0
7504,tt1587309,If I Were You,R,115 min,"Comedy, Drama",7.0,0,0
7505,tt8063840,Mummy Reborn,NaN,80 min,"Comedy, Horror",3.2,0,0
7506,tt9581172,Öndög,NaN,100 min,Drama,6.8,0,0
7507,tt2510028,Frontera,PG-13,103 min,"Drama, Thriller, Western",6.6,0,0
7508,tt4987556,Thani Oruvan,Not Rated,160 min,"Action, Crime, Thriller",8.4,0,0
7509,tt1713991,Billboard,NaN,89 min,Drama,5.2,0,0
7510,tt4186118,Iyobinte Pusthakam,NaN,158 min,"Action, Adventure, Drama",7.8,0,0
7511,tt2113636,Colt 45,NaN,85 min,"Action, Crime, Drama",5.8,0,0
7512,tt2133333,The Color of Time,R,73 min,"Biography, Drama, Romance",4.3,0,0
7513,tt3104818,"Like Sunday, Like Rain",R,104 min,"Drama, Music",6.9,28208,0
7514,tt5657028,Alibi.com,NaN,90 min,Comedy,6.5,222430,0
7515,tt9068100,Répertoire des villes disparues,NaN,97 min,"Drama, Fantasy",6.5,0,0
7516,tt10046522,Sinner,NaN,100 min,"Comedy, Drama",NaN,0,0
7517,tt9574922,Ostrým nozom,NaN,89 min,Drama,6.7,0,0
7518,tt5139926,Lover,Not Rated,80 min,"Horror, Romance, Thriller",5.6,0,0
7519,tt1512240,Thin Ice,R,93 min,"Comedy, Crime, Drama",6.2,790421,0
7520,tt1928337,Mine Games,TV-14,92 min,"Horror, Mystery, Thriller",5.3,0,1500000
7521,tt1867093,The Samaritan,R,90 min,"Action, Crime, Drama",5.6,2521,12000000
7522,tt6942194,The Night Sitter,NaN,88 min,"Comedy, Horror",4.6,0,0
7523,tt1241329,The River Why,PG-13,101 min,"Drama, Romance",5.8,0,0
7524,tt5963066,The Cabin,NaN,86 min,"Horror, Thriller",3.0,0,0
7525,tt1734110,No One Killed Jessica,NaN,136 min,"Biography, Crime, Drama",7.2,0,0
7526,tt1535101,Killing Bono,R,114 min,"Comedy, Music",6.4,0,0
7527,tt4786132,Lady-Like,R,82 min,"Comedy, Romance",5.7,0,0
7528,tt3148834,Thunder and the House of Magic,Not Rated,85 min,"Animation, Adventure, Comedy",6.3,64197205,34000000
7529,tt6599742,El cuaderno de Sara,TV-MA,115 min,"Adventure, Drama, Mystery",5.9,0,1000000
7530,tt5011848,Mad Genius,Not Rated,90 min,Sci-Fi,3.4,0,0
7531,tt4837126,Love Everlasting,NaN,93 min,Romance,6.2,0,0
7532,tt1510918,Himlen är oskyldigt blå,NaN,110 min,Drama,6.6,0,0
7533,tt1555069,Mary Queen of Scots,NaN,119 min,"Biography, Drama, History",5.4,0,0
7534,tt7707314,Lionheart,TV-PG,95 min,Comedy,5.6,0,0
7535,tt1196124,Blood Shot,NaN,96 min,"Action, Comedy, Horror",3.3,0,0
7536,tt7218732,Cingöz Recai,NaN,111 min,"Action, Comedy, Crime",4.9,0,0
7537,tt8130558,One Day: Justice Delivered,NaN,124 min,"Action, Crime, Thriller",6.5,0,0
7538,tt3922350,Headless,NaN,85 min,Horror,5.0,0,0
7539,tt3482032,Christmas with the Karountzoses,Not Rated,110 min,Comedy,6.0,0,750000
7540,tt6444838,The Workshop,Not Rated,113 min,"Drama, Mystery, Thriller",6.6,0,0
7541,tt1989485,Dead Before Dawn 3D,R,88 min,"Adventure, Comedy, Horror",4.7,0,0
7542,tt6316816,William,NaN,100 min,"Adventure, Drama, Family",5.2,0,0
7543,tt8296660,A Remarkable Tale,NaN,93 min,Comedy,5.2,0,0
7544,tt1800338,Lucia de B.,NaN,97 min,"Biography, Crime, Drama",7.1,0,0
7545,tt6682828,Kahlschlag,NaN,98 min,"Crime, Thriller",NaN,0,0
7546,tt4701702,Lao pao er,PG-13,134 min,"Action, Drama",7.0,0,0
7547,tt2638048,Dominion,Not Rated,83 min,"Action, Sci-Fi, Thriller",3.4,0,0
7548,tt3155654,Sum-bakk-og-jil,Not Rated,107 min,"Action, Horror, Mystery",6.4,0,0
7549,tt6101516,Virgin Hunters 2,Not Rated,84 min,"Comedy, Sci-Fi",4.9,0,0
7550,tt4400058,Babysitting 2,NaN,93 min,Comedy,6.4,22832174,9458736
7551,tt10446930,Hareket Sekiz,NaN,110 min,"Action, Comedy",6.0,0,0
7552,tt2330927,Julayi,Not Rated,160 min,"Action, Comedy",7.2,0,0
7553,tt5183500,The Terror of Hallow's Eve,Not Rated,80 min,"Horror, Thriller",5.1,0,0
7554,tt1456477,As If I Am Not There,NaN,109 min,Drama,7.2,0,0
7555,tt1659216,Spiders 3D,PG-13,89 min,"Action, Adventure, Comedy",3.3,0,7000000
7556,tt4696310,People You May Know,TV-MA,101 min,"Comedy, Drama",5.6,0,0
7557,tt2231138,Some Velvet Morning,Not Rated,84 min,Drama,5.8,6420,0
7558,tt10081596,Flat Earth: To the Edge and Back,TV-14,50 min,Comedy,3.5,,
7559,tt6485304,Quién te cantará,NaN,125 min,"Drama, Music, Mystery",7.0,0,0
7560,tt1830713,Big Ass Spider!,PG-13,80 min,"Action, Adventure, Comedy",5.3,0,0
7561,tt1606390,All Things Fall Apart,R,110 min,"Drama, Sport",5.4,0,0
7562,tt8493514,Hedefim Sensin,NaN,113 min,Comedy,6.2,0,0
7563,tt6890376,Ha-roo,NaN,90 min,"Drama, Mystery, Thriller",6.7,0,0
7564,tt2967286,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,TV-14,90 min,"Animation, Drama, Mystery",7.8,0,0
7565,tt2363178,Hotell,NaN,97 min,Drama,6.4,0,0
7566,tt6150962,Song of Back and Neck,NaN,85 min,"Comedy, Romance",5.6,0,0
7567,tt4215674,Highway to Havasu,R,108 min,"Adventure, Comedy, Drama",3.7,0,0
7568,tt5505722,Only for One Night,TV-14,86 min,Thriller,4.4,0,3500000
7569,tt3307852,Deeper: The Retribution of Beth,NaN,80 min,"Drama, Horror, Thriller",4.7,0,0
7570,tt4195278,Telling Tales,NaN,103 min,"Comedy, Fantasy, Romance",7.5,0,0
7571,tt6012742,L'Amour des Hommes,NaN,105 min,"Drama, Romance",3.8,0,0
7572,tt4469518,Genesis,NaN,114 min,Sci-Fi,3.2,0,0
7573,tt4652164,Rokjesdag,NaN,107 min,"Comedy, Family, Romance",5.4,0,0
7574,tt2619512,The Big Take,Not Rated,83 min,Thriller,6.9,0,0
7575,tt1567279,Bluebird,NaN,90 min,Drama,5.8,0,0
7576,tt4025594,Shark Killer,Not Rated,88 min,"Action, Horror, Thriller",3.9,0,0
7577,tt5317914,Ledokol,PG-13,124 min,"Action, Adventure, Drama",6.2,0,10000000
7578,tt2589132,Habibie & Ainun,NaN,120 min,"Biography, Drama, Romance",7.6,0,0
7579,tt7433400,The Invisible Man,NaN,NaN,"Horror, Thriller",5.2,,
7580,tt2258641,Beyond the Blood,NaN,82 min,"Crime, Drama, Fantasy",7.6,0,0
7581,tt10219146,Dwelling in the Fuchun Mountains,NaN,150 min,Drama,7.3,0,0
7582,tt3186318,Hellion,R,99 min,"Drama, Thriller",6.1,0,0
7583,tt7390080,States,NaN,109 min,"Adventure, Comedy, Drama",3.7,0,0
7584,tt6280858,Kolaiyuthir Kaalam,NaN,100 min,"Drama, Thriller",2.7,0,0
7585,tt1426363,Hair Brained,PG-13,97 min,"Comedy, Drama, Fantasy",5.3,0,0
7586,tt6168298,One Day,NaN,135 min,"Drama, Romance",7.7,0,0
7587,tt2465308,Helen Keller vs. Nightwolves,Not Rated,75 min,"Action, Comedy, Horror",6.6,0,0
7588,tt2674430,Approaching the Unknown,R,90 min,"Drama, Sci-Fi, Thriller",4.8,10232,0
7589,tt2122313,The Circle,NaN,144 min,"Drama, Fantasy, Horror",5.8,0,0
7590,tt1588898,Yellow,NaN,105 min,Drama,5.3,0,7000000
7591,tt3958780,Equity,R,100 min,Drama,5.5,1605463,0
7592,tt8303612,Adithya Varma,Not Rated,168 min,"Drama, Romance",6.5,0,0
7593,tt1797487,Savannah,PG-13,101 min,"Drama, Family, History",5.9,0,5000000
7594,tt2395417,Still Life,TV-14,92 min,Drama,7.4,0,0
7595,tt1464535,Fritt vilt III,NaN,95 min,"Horror, Thriller",5.1,0,0
7596,tt8414124,Zwischen Sommer und Herbst,NaN,102 min,"Drama, Romance",6.7,0,0
7597,tt0910885,A Merry Friggin' Christmas,PG-13,88 min,"Comedy, Drama",5.1,0,0
7598,tt2084977,The Scapegoat,Not Rated,108 min,Drama,7.1,0,0
7599,tt8986842,Intimate Strangers,NaN,115 min,"Comedy, Drama",6.7,0,0
7600,tt1241330,Road Kill,R,87 min,"Horror, Thriller",3.7,0,0
7601,tt8098480,The Refuge,R,98 min,"Crime, Drama, Thriller",6.1,0,0
7602,tt10749760,Bik Eneich: Un Fils,NaN,95 min,Drama,7.2,0,0
7603,tt3275216,Manson Family Vacation,Not Rated,84 min,"Comedy, Drama, Thriller",5.9,0,0
7604,tt1931466,Knife Fight,R,100 min,Drama,5.1,0,7000000
7605,tt1583356,Rammbock,R,63 min,"Action, Drama, Horror",6.3,0,0
7606,tt6967644,The Nightmare Gallery,NaN,94 min,"Drama, Horror, Thriller",3.8,0,540000
7607,tt5566714,Hawaii,NaN,116 min,Drama,7.6,134438,0
7608,tt3692082,The 16th Episode,NaN,93 min,Horror,6.1,0,0
7609,tt2036416,"Na xie nian, wo men yi qi zhui de nu hai",NaN,109 min,"Comedy, Drama, Romance",7.6,0,0
7610,tt5106390,Twenty Twenty-Four,NaN,88 min,"Mystery, Sci-Fi, Thriller",3.9,0,0
7611,tt6241768,Snowbound,NaN,93 min,Mystery,2.9,0,0
7612,tt10217780,Kandasamys: The Wedding,NaN,127 min,Comedy,6.9,,
7613,tt7488036,The Trouble with Mistletoe,NaN,111 min,"Comedy, Romance",6.2,0,0
7614,tt5517438,7 años,NaN,77 min,Drama,6.8,0,0
7615,tt1322385,Submarino,Not Rated,105 min,Drama,7.6,0,0
7616,tt10645298,Cinta itu Buta,NaN,86 min,"Comedy, Drama, Romance",6.0,0,0
7617,tt9270416,Fantastica,G,115 min,"Comedy, Fantasy",4.5,0,0
7618,tt2771800,Rigor Mortis,Not Rated,103 min,"Action, Horror",6.3,7865,0
7619,tt3917254,The Glorious Seven,NaN,93 min,Action,2.6,0,0
7620,tt4459912,Luna de miel,NaN,96 min,"Horror, Thriller",4.7,0,0
7621,tt6271432,Abstruse,NaN,117 min,"Action, Crime, Thriller",8.1,0,0
7622,tt2190367,Neighboring Sounds,Unrated,131 min,"Drama, Thriller",7.2,0,0
7623,tt2499414,Best Night Ever,R,90 min,Comedy,4.0,0,0
7624,tt8948974,Les météorites,NaN,85 min,"Drama, Romance",5.6,0,0
7625,tt3554418,Khoobsurat,NaN,130 min,"Comedy, Romance",6.4,0,0
7626,tt3849692,Operator,Not Rated,88 min,"Action, Drama, Thriller",4.3,0,0
7627,tt3200980,Where Hope Grows,PG-13,95 min,"Drama, Family",6.6,1156000,0
7628,tt3014910,Finding Altamira,NaN,97 min,"Biography, Drama, History",5.9,0,8500000
7629,tt1629705,Blackthorn,R,102 min,"Action, Adventure, Western",6.5,623528,0
7630,tt2204080,Wildlike,Not Rated,104 min,"Adventure, Drama, Thriller",6.6,0,0
7631,tt2511190,A Talking Cat!?!,Not Rated,85 min,"Comedy, Family, Fantasy",2.3,0,1000000
7632,tt0443533,The History of Love,NaN,134 min,"Drama, Romance, War",6.3,0,20000000
7633,tt10149756,Matchmaker Christmas,TV-PG,90 min,"Drama, Romance",6.2,0,0
7634,tt7636672,Float Like a Butterfly,PG,101 min,Drama,5.5,0,0
7635,tt3754322,Deo pa-i-beu,Not Rated,123 min,"Action, Drama, Thriller",6.5,0,0
7636,tt3771536,Shivaay,Not Rated,153 min,"Action, Drama, Thriller",6.2,0,0
7637,tt5181618,Sunset Contract,NaN,93 min,"Drama, Mystery, Thriller",5.5,0,0
7638,tt2923088,The Windmill,NaN,85 min,"Drama, Horror",4.8,0,0
7639,tt7871054,Marudhar Express,NaN,106 min,"Drama, Romance",7.1,0,0
7640,tt4423984,Lies We Tell,NaN,109 min,"Crime, Romance, Thriller",4.0,0,0
7641,tt8865562,The Witness,NaN,111 min,Thriller,6.4,0,5956440
7642,tt1811315,FDR: American Badass!,R,93 min,"Action, Comedy",5.5,0,0
7643,tt6076366,Aandavan Kattalai,NaN,151 min,Drama,8.2,0,0
7644,tt1784575,Parada,Not Rated,115 min,"Comedy, Drama",7.3,0,1500000
7645,tt2188860,Bella e perduta,Not Rated,87 min,"Drama, Fantasy",6.7,0,0
7646,tt3740778,Mountains May Depart,Not Rated,126 min,"Drama, Romance",6.9,0,0
7647,tt4909752,Rangoon,Not Rated,170 min,"Action, Drama, History",5.7,0,12003848
7648,tt10711648,Comali,Not Rated,143 min,Comedy,7.0,0,6983844
7649,tt8749044,Outlanders 2018,NaN,NaN,Action,NaN,,
7650,tt1650536,Türkisch für Anfänger,NaN,105 min,"Adventure, Comedy",5.8,0,0
7651,tt1429432,Rio Sex Comedy,Unrated,124 min,"Comedy, Drama",4.8,0,0
7652,tt1430070,Act Naturally,Unrated,90 min,"Comedy, Drama",4.7,0,0
7653,tt1810697,Meeting Evil,R,89 min,"Crime, Drama, Mystery",5.3,525,0
7654,tt4065340,Arthur & Merlin,Not Rated,100 min,Fantasy,4.3,0,3000000
7655,tt2981768,Sakasama no Patema,Not Rated,98 min,"Animation, Adventure, Drama",7.4,0,0
7656,tt1821657,The Night Stalker,TV-14,89 min,"Crime, Drama, Mystery",5.9,0,0
7657,tt5818818,Die göttliche Ordnung,NaN,96 min,"Comedy, Drama",7.0,30071,0
7658,tt5040202,Last Seen in Idaho,NaN,109 min,"Action, Crime, Thriller",5.1,0,0
7659,tt5130442,22 Chaser,NaN,86 min,"Crime, Drama",5.2,0,0
7660,tt7952920,Relaxer,Not Rated,91 min,"Comedy, Fantasy",6.0,0,0
7661,tt3613648,Belles familles,NaN,113 min,"Comedy, Drama, Romance",5.8,0,0
7662,tt5873672,The Student,Unrated,90 min,Thriller,4.3,0,0
7663,tt6706616,Dreamland,NaN,92 min,"Comedy, Crime, Fantasy",4.5,0,0
7664,tt3956336,American Dresser,Not Rated,97 min,"Adventure, Drama",5.1,2231,2000000
7665,tt5427032,Osman Pazarlama,NaN,114 min,Comedy,3.3,0,0
7666,tt5340882,Zoombies,TV-14,87 min,"Action, Adventure, Comedy",3.3,0,0
7667,tt7400118,Through Black Spruce,NaN,111 min,Drama,5.3,0,0
7668,tt5788706,Frig,NaN,60 min,Drama,5.0,0,0
7669,tt8513302,Paraíso Perdido,NaN,110 min,"Drama, Music",7.0,0,0
7670,tt2325518,Beneath,Not Rated,90 min,"Horror, Sci-Fi, Thriller",3.7,0,0
7671,tt1990181,Brake,R,92 min,Thriller,6.1,0,0
7672,tt8217188,Alice Júnior,NaN,87 min,Comedy,8.0,0,0
7673,tt1815782,Kronjuvelerna,NaN,120 min,Drama,5.9,0,0
7674,tt9357432,Raid on Passion Planet,NaN,101 min,Sci-Fi,4.8,,
7675,tt4776564,WEAPONiZED,Not Rated,91 min,"Action, Sci-Fi, Thriller",4.3,0,0
7676,tt4444438,As You Are,NaN,110 min,"Drama, Mystery",6.6,0,0
7677,tt6802896,A Ciambra,Unrated,118 min,"Crime, Drama",6.9,0,0
7678,tt1776196,Hagane no renkinjutsushi: Mirosu no seinaru hoshi,Not Rated,110 min,"Animation, Action, Adventure",7.0,7401480,0
7679,tt3068544,Days of Power,TV-MA,102 min,"Action, Drama, Music",3.4,0,0
7680,tt10443808,The Passage,NaN,150 min,"Action, Biography, Drama",7.1,0,5900000
7681,tt1774591,Teenage Cocktail,NaN,88 min,"Drama, Thriller",5.8,0,0
7682,tt3746824,Sheep & Wolves,PG,85 min,"Animation, Comedy, Family",5.8,0,0
7683,tt2640474,La casa del fin de los tiempos,Unrated,101 min,"Drama, Fantasy, Horror",6.8,0,0
7684,tt7302054,Supervized,R,90 min,Comedy,4.7,0,0
7685,tt8185374,Staff Only,NaN,82 min,Drama,6.3,0,0
7686,tt4779344,Benched,TV-PG,110 min,"Drama, Sport",4.7,0,0
7687,tt3488328,Pound of Flesh,R,104 min,"Action, Thriller",5.1,0,7500000
7688,tt2737926,Always Watching: A Marble Hornets Story,R,92 min,Horror,4.7,0,0
7689,tt5482242,Fluidity,TV-MA,105 min,Drama,5.6,0,0
